Graph Name,Graph Type,Graph Size,Graph Seed,Trial,Trial Seed,Algorithm,Success,Path Length,Longest Path Length,Time (seconds),Generations,GBS Used
Random_n20_21,Random,20,2242,8,40280930,SourceResolved-GA,1,20,20,0.0019745826721191406,0,True
Random_n20_21,Random,20,2242,9,40280931,SourceResolved-GA,1,20,20,0.019648313522338867,10,True
Random_n20_21,Random,20,2242,0,40280922,MS-SourceResolved-GA,1,20,20,0.08730888366699219,7,True
Random_n20_21,Random,20,2242,1,40280923,MS-SourceResolved-GA,1,20,20,0.07473278045654297,0,True
Random_n20_21,Random,20,2242,2,40280924,MS-SourceResolved-GA,1,20,20,0.07526826858520508,0,True
Random_n20_21,Random,20,2242,3,40280925,MS-SourceResolved-GA,1,20,20,0.07480382919311523,0,True
Random_n20_21,Random,20,2242,4,40280926,MS-SourceResolved-GA,1,20,20,0.014067411422729492,19,True
Random_n20_21,Random,20,2242,5,40280927,MS-SourceResolved-GA,1,20,20,0.01752495765686035,24,True
Random_n20_21,Random,20,2242,6,40280928,MS-SourceResolved-GA,1,20,20,0.07672476768493652,1,True
Random_n20_21,Random,20,2242,7,40280929,MS-SourceResolved-GA,1,20,20,0.030088424682617188,41,True
Random_n20_21,Random,20,2242,8,40280930,MS-SourceResolved-GA,1,20,20,0.11327028274536133,21,True
Random_n20_21,Random,20,2242,9,40280931,MS-SourceResolved-GA,1,20,20,0.07509136199951172,0,True
Random_n20_22,Random,20,2342,0,40281922,SourceResolved-GA,1,20,20,0.0020563602447509766,0,True
Random_n20_22,Random,20,2342,1,40281923,SourceResolved-GA,1,20,20,0.03675556182861328,20,True
Random_n20_22,Random,20,2342,2,40281924,SourceResolved-GA,0,20,20,0.34755802154541016,200,True
Random_n20_22,Random,20,2342,3,40281925,SourceResolved-GA,1,20,20,0.023010730743408203,12,True
Random_n20_22,Random,20,2342,4,40281926,SourceResolved-GA,1,20,20,0.04770231246948242,26,True
Random_n20_22,Random,20,2342,5,40281927,SourceResolved-GA,1,20,20,0.001958608627319336,0,True
Random_n20_22,Random,20,2342,6,40281928,SourceResolved-GA,0,20,20,0.3470604419708252,200,True
Random_n20_22,Random,20,2342,7,40281929,SourceResolved-GA,1,20,20,0.0019598007202148438,0,True
Random_n20_22,Random,20,2342,8,40281930,SourceResolved-GA,1,20,20,0.0019237995147705078,0,True
Random_n20_22,Random,20,2342,9,40281931,SourceResolved-GA,1,20,20,0.0019087791442871094,0,True
Random_n20_22,Random,20,2342,0,40281922,MS-SourceResolved-GA,1,20,20,0.010543346405029297,14,True
Random_n20_22,Random,20,2342,1,40281923,MS-SourceResolved-GA,1,20,20,0.07357048988342285,0,True
Random_n20_22,Random,20,2342,2,40281924,MS-SourceResolved-GA,1,20,20,0.1059110164642334,19,True
Random_n20_22,Random,20,2342,3,40281925,MS-SourceResolved-GA,1,20,20,0.025231122970581055,35,True
Random_n20_22,Random,20,2342,4,40281926,MS-SourceResolved-GA,1,20,20,0.04081225395202637,57,True
Random_n20_22,Random,20,2342,5,40281927,MS-SourceResolved-GA,1,20,20,0.08943867683410645,9,True
Random_n20_22,Random,20,2342,6,40281928,MS-SourceResolved-GA,1,20,20,0.12523698806762695,30,True
Random_n20_22,Random,20,2342,7,40281929,MS-SourceResolved-GA,1,20,20,0.04424405097961426,62,True
Random_n20_22,Random,20,2342,8,40281930,MS-SourceResolved-GA,1,20,20,0.025803327560424805,36,True
Random_n20_22,Random,20,2342,9,40281931,MS-SourceResolved-GA,1,20,20,0.07340288162231445,0,True
Random_n20_23,Random,20,2442,0,40282922,SourceResolved-GA,1,20,20,0.0020017623901367188,0,True
Random_n20_23,Random,20,2442,1,40282923,SourceResolved-GA,0,10,10,0.3522815704345703,200,True
Random_n20_23,Random,20,2442,2,40282924,SourceResolved-GA,1,20,20,0.030419349670410156,16,True
Random_n20_23,Random,20,2442,3,40282925,SourceResolved-GA,1,20,20,0.03376460075378418,18,True
Random_n20_23,Random,20,2442,4,40282926,SourceResolved-GA,0,20,20,0.3527083396911621,200,True
Random_n20_23,Random,20,2442,5,40282927,SourceResolved-GA,1,20,20,0.0019829273223876953,0,True
Random_n20_23,Random,20,2442,6,40282928,SourceResolved-GA,1,20,20,0.0037207603454589844,1,True
Random_n20_23,Random,20,2442,7,40282929,SourceResolved-GA,0,20,20,0.35042905807495117,200,True
Random_n20_23,Random,20,2442,8,40282930,SourceResolved-GA,1,20,20,0.030102252960205078,16,True
Random_n20_23,Random,20,2442,9,40282931,SourceResolved-GA,1,20,20,0.062172889709472656,34,True
Random_n20_23,Random,20,2442,0,40282922,MS-SourceResolved-GA,1,20,20,0.07469487190246582,0,True
Random_n20_23,Random,20,2442,1,40282923,MS-SourceResolved-GA,1,20,20,0.14030861854553223,37,True
Random_n20_23,Random,20,2442,2,40282924,MS-SourceResolved-GA,1,20,20,0.026031017303466797,36,True
Random_n20_23,Random,20,2442,3,40282925,MS-SourceResolved-GA,0,10,10,0.33457064628601074,150,True
Random_n20_23,Random,20,2442,4,40282926,MS-SourceResolved-GA,1,20,20,0.07468008995056152,0,True
Random_n20_23,Random,20,2442,5,40282927,MS-SourceResolved-GA,1,20,20,0.10481429100036621,17,True
Random_n20_23,Random,20,2442,6,40282928,MS-SourceResolved-GA,1,20,20,0.09043502807617188,9,True
Random_n20_23,Random,20,2442,7,40282929,MS-SourceResolved-GA,1,20,20,0.028359413146972656,39,True
Random_n20_23,Random,20,2442,8,40282930,MS-SourceResolved-GA,1,20,20,0.07462525367736816,0,True
Random_n20_23,Random,20,2442,9,40282931,MS-SourceResolved-GA,1,20,20,0.0746316909790039,0,True
Random_n20_24,Random,20,2542,0,40283922,SourceResolved-GA,1,20,20,0.04902243614196777,27,True
Random_n20_24,Random,20,2542,1,40283923,SourceResolved-GA,1,20,20,0.014235734939575195,7,True
Random_n20_24,Random,20,2542,2,40283924,SourceResolved-GA,1,20,20,0.019216537475585938,10,True
Random_n20_24,Random,20,2542,3,40283925,SourceResolved-GA,1,20,20,0.05111336708068848,28,True
Random_n20_24,Random,20,2542,4,40283926,SourceResolved-GA,1,20,20,0.03360557556152344,18,True
Random_n20_24,Random,20,2542,5,40283927,SourceResolved-GA,1,20,20,0.0019767284393310547,0,True
Random_n20_24,Random,20,2542,6,40283928,SourceResolved-GA,0,17,17,0.3495597839355469,200,True
Random_n20_24,Random,20,2542,7,40283929,SourceResolved-GA,0,18,18,0.3471081256866455,200,True
Random_n20_24,Random,20,2542,8,40283930,SourceResolved-GA,1,20,20,0.010760068893432617,5,True
Random_n20_24,Random,20,2542,9,40283931,SourceResolved-GA,1,20,20,0.001977682113647461,0,True
Random_n20_24,Random,20,2542,0,40283922,MS-SourceResolved-GA,1,20,20,0.07419586181640625,0,True
Random_n20_24,Random,20,2542,1,40283923,MS-SourceResolved-GA,1,20,20,0.07367897033691406,0,True
Random_n20_24,Random,20,2542,2,40283924,MS-SourceResolved-GA,1,20,20,0.11213207244873047,21,True
Random_n20_24,Random,20,2542,3,40283925,MS-SourceResolved-GA,1,20,20,0.09888863563537598,14,True
Random_n20_24,Random,20,2542,4,40283926,MS-SourceResolved-GA,1,20,20,0.0864706039428711,7,True
Random_n20_24,Random,20,2542,5,40283927,MS-SourceResolved-GA,1,20,20,0.10339879989624023,17,True
Random_n20_24,Random,20,2542,6,40283928,MS-SourceResolved-GA,1,20,20,0.07460665702819824,0,True
Random_n20_24,Random,20,2542,7,40283929,MS-SourceResolved-GA,1,20,20,0.07416939735412598,0,True
Random_n20_24,Random,20,2542,8,40283930,MS-SourceResolved-GA,1,20,20,0.021660566329956055,30,True
Random_n20_24,Random,20,2542,9,40283931,MS-SourceResolved-GA,1,20,20,0.12140607833862305,27,True
Random_n20_25,Random,20,2642,0,40284922,SourceResolved-GA,1,20,20,0.06490731239318848,36,True
Random_n20_25,Random,20,2642,1,40284923,SourceResolved-GA,1,20,20,0.06928086280822754,39,True
Random_n20_25,Random,20,2642,2,40284924,SourceResolved-GA,0,20,20,0.34789371490478516,200,True
Random_n20_25,Random,20,2642,3,40284925,SourceResolved-GA,1,20,20,0.0478670597076416,26,True
Random_n20_25,Random,20,2642,4,40284926,SourceResolved-GA,1,20,20,0.06202840805053711,34,True
Random_n20_25,Random,20,2642,5,40284927,SourceResolved-GA,1,20,20,0.06514596939086914,36,True
Random_n20_25,Random,20,2642,6,40284928,SourceResolved-GA,1,20,20,0.045598745346069336,25,True
Random_n20_25,Random,20,2642,7,40284929,SourceResolved-GA,0,18,18,0.3469386100769043,200,True
Random_n20_25,Random,20,2642,8,40284930,SourceResolved-GA,1,20,20,0.01979231834411621,10,True
Random_n20_25,Random,20,2642,9,40284931,SourceResolved-GA,1,20,20,0.023383140563964844,12,True
Random_n20_25,Random,20,2642,0,40284922,MS-SourceResolved-GA,1,20,20,0.0168917179107666,23,True
Random_n20_25,Random,20,2642,1,40284923,MS-SourceResolved-GA,1,20,20,0.02569293975830078,35,True
Random_n20_25,Random,20,2642,2,40284924,MS-SourceResolved-GA,1,20,20,0.07425928115844727,0,True
Random_n20_25,Random,20,2642,3,40284925,MS-SourceResolved-GA,1,20,20,0.024553537368774414,34,True
Random_n20_25,Random,20,2642,4,40284926,MS-SourceResolved-GA,1,20,20,0.11921525001525879,25,True
Random_n20_25,Random,20,2642,5,40284927,MS-SourceResolved-GA,1,20,20,0.03172111511230469,44,True
Random_n20_25,Random,20,2642,6,40284928,MS-SourceResolved-GA,1,20,20,0.07436800003051758,0,True
Random_n20_25,Random,20,2642,7,40284929,MS-SourceResolved-GA,1,20,20,0.123779296875,28,True
Random_n20_25,Random,20,2642,8,40284930,MS-SourceResolved-GA,1,20,20,0.10040116310119629,15,True
Random_n20_25,Random,20,2642,9,40284931,MS-SourceResolved-GA,1,20,20,0.07390213012695312,0,True
Random_n20_26,Random,20,2742,0,40285922,SourceResolved-GA,1,20,20,0.03381490707397461,18,True
Random_n20_26,Random,20,2742,1,40285923,SourceResolved-GA,1,20,20,0.049835205078125,27,True
Random_n20_26,Random,20,2742,2,40285924,SourceResolved-GA,1,20,20,0.010955095291137695,5,True
Random_n20_26,Random,20,2742,3,40285925,SourceResolved-GA,1,20,20,0.0019567012786865234,0,True
Random_n20_26,Random,20,2742,4,40285926,SourceResolved-GA,1,20,20,0.001951456069946289,0,True
Random_n20_26,Random,20,2742,5,40285927,SourceResolved-GA,1,20,20,0.053682565689086914,29,True
Random_n20_26,Random,20,2742,6,40285928,SourceResolved-GA,1,20,20,0.05498552322387695,30,True
Random_n20_26,Random,20,2742,7,40285929,SourceResolved-GA,1,20,20,0.04642081260681152,25,True
Random_n20_26,Random,20,2742,8,40285930,SourceResolved-GA,1,20,20,0.07608985900878906,42,True
Random_n20_26,Random,20,2742,9,40285931,SourceResolved-GA,1,20,20,0.001997232437133789,0,True
Random_n20_26,Random,20,2742,0,40285922,MS-SourceResolved-GA,1,20,20,0.09000062942504883,9,True
Random_n20_26,Random,20,2742,1,40285923,MS-SourceResolved-GA,1,20,20,0.07447433471679688,0,True
Random_n20_26,Random,20,2742,2,40285924,MS-SourceResolved-GA,1,20,20,0.013956069946289062,19,True
Random_n20_26,Random,20,2742,3,40285925,MS-SourceResolved-GA,1,20,20,0.0885622501373291,8,True
Random_n20_26,Random,20,2742,4,40285926,MS-SourceResolved-GA,1,20,20,0.10210299491882324,15,True
Random_n20_26,Random,20,2742,5,40285927,MS-SourceResolved-GA,1,20,20,0.12726306915283203,29,True
Random_n20_26,Random,20,2742,6,40285928,MS-SourceResolved-GA,1,20,20,0.31997036933898926,139,True
Random_n20_26,Random,20,2742,7,40285929,MS-SourceResolved-GA,1,20,20,0.08866047859191895,8,True
Random_n20_26,Random,20,2742,8,40285930,MS-SourceResolved-GA,1,20,20,0.027018308639526367,37,True
Random_n20_26,Random,20,2742,9,40285931,MS-SourceResolved-GA,1,20,20,0.03176593780517578,44,True
Random_n20_27,Random,20,2842,0,40286922,SourceResolved-GA,1,20,20,0.0019342899322509766,0,True
Random_n20_27,Random,20,2842,1,40286923,SourceResolved-GA,1,20,20,0.047826290130615234,26,True
Random_n20_27,Random,20,2842,2,40286924,SourceResolved-GA,1,20,20,0.03894352912902832,21,True
Random_n20_27,Random,20,2842,3,40286925,SourceResolved-GA,0,17,17,0.3508481979370117,200,True
Random_n20_27,Random,20,2842,4,40286926,SourceResolved-GA,0,16,16,0.34990930557250977,200,True
Random_n20_27,Random,20,2842,5,40286927,SourceResolved-GA,0,20,20,0.35227012634277344,200,True
Random_n20_27,Random,20,2842,6,40286928,SourceResolved-GA,1,20,20,0.0019583702087402344,0,True
Random_n20_27,Random,20,2842,7,40286929,SourceResolved-GA,0,18,18,0.35494446754455566,200,True
Random_n20_27,Random,20,2842,8,40286930,SourceResolved-GA,1,20,20,0.055188894271850586,30,True
Random_n20_27,Random,20,2842,9,40286931,SourceResolved-GA,1,20,20,0.23577880859375,134,True
Random_n20_27,Random,20,2842,0,40286922,MS-SourceResolved-GA,1,20,20,0.07501840591430664,0,True
Random_n20_27,Random,20,2842,1,40286923,MS-SourceResolved-GA,0,20,20,0.3346598148345947,150,True
Random_n20_27,Random,20,2842,2,40286924,MS-SourceResolved-GA,1,20,20,0.025374412536621094,35,True
Random_n20_27,Random,20,2842,3,40286925,MS-SourceResolved-GA,1,20,20,0.13916659355163574,36,True
Random_n20_27,Random,20,2842,4,40286926,MS-SourceResolved-GA,1,20,20,0.1506023406982422,43,True
Random_n20_27,Random,20,2842,5,40286927,MS-SourceResolved-GA,1,20,20,0.13505125045776367,34,True
Random_n20_27,Random,20,2842,6,40286928,MS-SourceResolved-GA,1,20,20,0.11756515502929688,24,True
Random_n20_27,Random,20,2842,7,40286929,MS-SourceResolved-GA,0,18,18,0.3342573642730713,150,True
Random_n20_27,Random,20,2842,8,40286930,MS-SourceResolved-GA,1,20,20,0.2943282127380371,125,True
Random_n20_27,Random,20,2842,9,40286931,MS-SourceResolved-GA,1,20,20,0.07508516311645508,0,True
Random_n20_28,Random,20,2942,0,40287922,SourceResolved-GA,0,20,20,0.3479652404785156,200,True
Random_n20_28,Random,20,2942,1,40287923,SourceResolved-GA,0,19,19,0.3494560718536377,200,True
Random_n20_28,Random,20,2942,2,40287924,SourceResolved-GA,1,20,20,0.06174492835998535,34,True
Random_n20_28,Random,20,2942,3,40287925,SourceResolved-GA,0,19,19,0.34598302841186523,200,True
Random_n20_28,Random,20,2942,4,40287926,SourceResolved-GA,1,20,20,0.07187867164611816,40,True
Random_n20_28,Random,20,2942,5,40287927,SourceResolved-GA,0,19,19,0.3490321636199951,200,True
Random_n20_28,Random,20,2942,6,40287928,SourceResolved-GA,1,20,20,0.0019364356994628906,0,True
Random_n20_28,Random,20,2942,7,40287929,SourceResolved-GA,0,20,20,0.34803175926208496,200,True
Random_n20_28,Random,20,2942,8,40287930,SourceResolved-GA,0,14,14,0.34988975524902344,200,True
Random_n20_28,Random,20,2942,9,40287931,SourceResolved-GA,0,18,18,0.3444514274597168,200,True
Random_n20_28,Random,20,2942,0,40287922,MS-SourceResolved-GA,1,20,20,0.10751533508300781,19,True
Random_n20_28,Random,20,2942,1,40287923,MS-SourceResolved-GA,0,19,19,0.33253955841064453,150,True
Random_n20_28,Random,20,2942,2,40287924,MS-SourceResolved-GA,0,11,11,0.33312368392944336,150,True
Random_n20_28,Random,20,2942,3,40287925,MS-SourceResolved-GA,0,19,19,0.33296775817871094,150,True
Random_n20_28,Random,20,2942,4,40287926,MS-SourceResolved-GA,1,20,20,0.07376575469970703,0,True
Random_n20_28,Random,20,2942,5,40287927,MS-SourceResolved-GA,1,20,20,0.07399654388427734,0,True
Random_n20_28,Random,20,2942,6,40287928,MS-SourceResolved-GA,0,20,20,0.3356292247772217,150,True
Random_n20_28,Random,20,2942,7,40287929,MS-SourceResolved-GA,1,20,20,0.13094377517700195,32,True
Random_n20_28,Random,20,2942,8,40287930,MS-SourceResolved-GA,1,20,20,0.1024787425994873,16,True
Random_n20_28,Random,20,2942,9,40287931,MS-SourceResolved-GA,1,20,20,0.09295463562011719,11,True
Random_n20_29,Random,20,3042,0,40288922,SourceResolved-GA,0,12,12,0.37713098526000977,200,True
Random_n20_29,Random,20,3042,1,40288923,SourceResolved-GA,0,18,18,0.3667483329772949,200,True
Random_n20_29,Random,20,3042,2,40288924,SourceResolved-GA,0,19,19,0.3491475582122803,200,True
Random_n20_29,Random,20,3042,3,40288925,SourceResolved-GA,0,19,19,0.3503987789154053,200,True
Random_n20_29,Random,20,3042,4,40288926,SourceResolved-GA,0,16,16,0.3494555950164795,200,True
Random_n20_29,Random,20,3042,5,40288927,SourceResolved-GA,0,19,19,0.3472409248352051,200,True
Random_n20_29,Random,20,3042,6,40288928,SourceResolved-GA,0,18,18,0.35144472122192383,200,True
Random_n20_29,Random,20,3042,7,40288929,SourceResolved-GA,0,18,18,0.35507750511169434,200,True
Random_n20_29,Random,20,3042,8,40288930,SourceResolved-GA,0,19,19,0.3823819160461426,200,True
Random_n20_29,Random,20,3042,9,40288931,SourceResolved-GA,0,19,19,0.3795802593231201,200,True
Random_n20_29,Random,20,3042,0,40288922,MS-SourceResolved-GA,0,17,17,0.3472473621368408,150,True
Random_n20_29,Random,20,3042,1,40288923,MS-SourceResolved-GA,0,18,18,0.3446931838989258,150,True
Random_n20_29,Random,20,3042,2,40288924,MS-SourceResolved-GA,0,18,18,0.3399224281311035,150,True
Random_n20_29,Random,20,3042,3,40288925,MS-SourceResolved-GA,0,19,19,0.33482933044433594,150,True
Random_n20_29,Random,20,3042,4,40288926,MS-SourceResolved-GA,0,17,17,0.3355386257171631,150,True
Random_n20_29,Random,20,3042,5,40288927,MS-SourceResolved-GA,0,20,20,0.33628082275390625,150,True
Random_n20_29,Random,20,3042,6,40288928,MS-SourceResolved-GA,0,19,19,0.3380765914916992,150,True
Random_n20_29,Random,20,3042,7,40288929,MS-SourceResolved-GA,0,19,19,0.34123730659484863,150,True
Random_n20_29,Random,20,3042,8,40288930,MS-SourceResolved-GA,0,16,16,0.34977245330810547,150,True
Random_n20_29,Random,20,3042,9,40288931,MS-SourceResolved-GA,0,20,20,0.3339412212371826,150,True
Random_n20_30,Random,20,3142,0,40289922,SourceResolved-GA,1,20,20,0.05497550964355469,30,True
Random_n20_30,Random,20,3142,1,40289923,SourceResolved-GA,1,20,20,0.030120849609375,16,True
Random_n20_30,Random,20,3142,2,40289924,SourceResolved-GA,1,20,20,0.001964569091796875,0,True
Random_n20_30,Random,20,3142,3,40289925,SourceResolved-GA,1,20,20,0.04084897041320801,22,True
Random_n20_30,Random,20,3142,4,40289926,SourceResolved-GA,1,20,20,0.0019466876983642578,0,True
Random_n20_30,Random,20,3142,5,40289927,SourceResolved-GA,1,20,20,0.07025885581970215,39,True
Random_n20_30,Random,20,3142,6,40289928,SourceResolved-GA,1,20,20,0.04953765869140625,27,True
Random_n20_30,Random,20,3142,7,40289929,SourceResolved-GA,0,19,19,0.3490612506866455,200,True
Random_n20_30,Random,20,3142,8,40289930,SourceResolved-GA,1,20,20,0.0019366741180419922,0,True
Random_n20_30,Random,20,3142,9,40289931,SourceResolved-GA,1,20,20,0.061528682708740234,34,True
Random_n20_30,Random,20,3142,0,40289922,MS-SourceResolved-GA,1,20,20,0.051679134368896484,72,True
Random_n20_30,Random,20,3142,1,40289923,MS-SourceResolved-GA,1,20,20,0.07435154914855957,0,True
Random_n20_30,Random,20,3142,2,40289924,MS-SourceResolved-GA,1,20,20,0.07399296760559082,0,True
Random_n20_30,Random,20,3142,3,40289925,MS-SourceResolved-GA,1,20,20,0.032048940658569336,44,True
Random_n20_30,Random,20,3142,4,40289926,MS-SourceResolved-GA,1,20,20,0.031693220138549805,44,True
Random_n20_30,Random,20,3142,5,40289927,MS-SourceResolved-GA,1,20,20,0.07404685020446777,0,True
Random_n20_30,Random,20,3142,6,40289928,MS-SourceResolved-GA,1,20,20,0.02869439125061035,40,True
Random_n20_30,Random,20,3142,7,40289929,MS-SourceResolved-GA,1,20,20,0.10553240776062012,18,True
Random_n20_30,Random,20,3142,8,40289930,MS-SourceResolved-GA,1,20,20,0.07751822471618652,2,True
Random_n20_30,Random,20,3142,9,40289931,MS-SourceResolved-GA,1,20,20,0.10513520240783691,18,True
Random_n20_31,Random,20,3242,0,40290922,SourceResolved-GA,1,20,20,0.001963376998901367,0,True
Random_n20_31,Random,20,3242,1,40290923,SourceResolved-GA,0,18,18,0.3464224338531494,200,True
Random_n20_31,Random,20,3242,2,40290924,SourceResolved-GA,1,20,20,0.05679059028625488,31,True
Random_n20_31,Random,20,3242,3,40290925,SourceResolved-GA,1,20,20,0.0019383430480957031,0,True
Random_n20_31,Random,20,3242,4,40290926,SourceResolved-GA,1,20,20,0.08304214477539062,46,True
Random_n20_31,Random,20,3242,5,40290927,SourceResolved-GA,1,20,20,0.07246518135070801,40,True
Random_n20_31,Random,20,3242,6,40290928,SourceResolved-GA,1,20,20,0.03007793426513672,16,True
Random_n20_31,Random,20,3242,7,40290929,SourceResolved-GA,1,20,20,0.0019419193267822266,0,True
Random_n20_31,Random,20,3242,8,40290930,SourceResolved-GA,0,20,20,0.35050463676452637,200,True
Random_n20_31,Random,20,3242,9,40290931,SourceResolved-GA,1,20,20,0.02860856056213379,15,True
Random_n20_31,Random,20,3242,0,40290922,MS-SourceResolved-GA,1,20,20,0.07461762428283691,0,True
Random_n20_31,Random,20,3242,1,40290923,MS-SourceResolved-GA,1,20,20,0.11283183097839355,22,True
Random_n20_31,Random,20,3242,2,40290924,MS-SourceResolved-GA,1,20,20,0.0744328498840332,0,True
Random_n20_31,Random,20,3242,3,40290925,MS-SourceResolved-GA,1,20,20,0.12865519523620605,31,True
Random_n20_31,Random,20,3242,4,40290926,MS-SourceResolved-GA,1,20,20,0.10220217704772949,16,True
Random_n20_31,Random,20,3242,5,40290927,MS-SourceResolved-GA,1,20,20,0.1022787094116211,16,True
Random_n20_31,Random,20,3242,6,40290928,MS-SourceResolved-GA,1,20,20,0.07497143745422363,0,True
Random_n20_31,Random,20,3242,7,40290929,MS-SourceResolved-GA,1,20,20,0.09109663963317871,9,True
Random_n20_31,Random,20,3242,8,40290930,MS-SourceResolved-GA,1,20,20,0.1211090087890625,26,True
Random_n20_31,Random,20,3242,9,40290931,MS-SourceResolved-GA,1,20,20,0.13127708435058594,32,True
Random_n20_32,Random,20,3342,0,40291922,SourceResolved-GA,1,20,20,0.0020902156829833984,0,True
Random_n20_32,Random,20,3342,1,40291923,SourceResolved-GA,1,20,20,0.0020232200622558594,0,True
Random_n20_32,Random,20,3342,2,40291924,SourceResolved-GA,1,20,20,0.02517223358154297,13,True
Random_n20_32,Random,20,3342,3,40291925,SourceResolved-GA,1,20,20,0.041265249252319336,22,True
Random_n20_32,Random,20,3342,4,40291926,SourceResolved-GA,1,20,20,0.0020647048950195312,0,True
Random_n20_32,Random,20,3342,5,40291927,SourceResolved-GA,1,20,20,0.0020265579223632812,0,True
Random_n20_32,Random,20,3342,6,40291928,SourceResolved-GA,1,20,20,0.002027750015258789,0,True
Random_n20_32,Random,20,3342,7,40291929,SourceResolved-GA,1,20,20,0.002004861831665039,0,True
Random_n20_32,Random,20,3342,8,40291930,SourceResolved-GA,1,20,20,0.002002239227294922,0,True
Random_n20_32,Random,20,3342,9,40291931,SourceResolved-GA,1,20,20,0.0019812583923339844,0,True
Random_n20_32,Random,20,3342,0,40291922,MS-SourceResolved-GA,1,20,20,0.012638330459594727,17,True
Random_n20_32,Random,20,3342,1,40291923,MS-SourceResolved-GA,1,20,20,0.020541667938232422,28,True
Random_n20_32,Random,20,3342,2,40291924,MS-SourceResolved-GA,1,20,20,0.033252716064453125,46,True
Random_n20_32,Random,20,3342,3,40291925,MS-SourceResolved-GA,1,20,20,0.03171539306640625,44,True
Random_n20_32,Random,20,3342,4,40291926,MS-SourceResolved-GA,1,20,20,0.08173489570617676,4,True
Random_n20_32,Random,20,3342,5,40291927,MS-SourceResolved-GA,1,20,20,0.02284836769104004,31,True
Random_n20_32,Random,20,3342,6,40291928,MS-SourceResolved-GA,1,20,20,0.0749213695526123,0,True
Random_n20_32,Random,20,3342,7,40291929,MS-SourceResolved-GA,1,20,20,0.07498860359191895,0,True
Random_n20_32,Random,20,3342,8,40291930,MS-SourceResolved-GA,1,20,20,0.03142666816711426,43,True
Random_n20_32,Random,20,3342,9,40291931,MS-SourceResolved-GA,1,20,20,0.03060126304626465,42,True
Random_n20_33,Random,20,3442,0,40292922,SourceResolved-GA,1,20,20,0.021423816680908203,11,True
Random_n20_33,Random,20,3442,1,40292923,SourceResolved-GA,1,20,20,0.024991273880004883,13,True
Random_n20_33,Random,20,3442,2,40292924,SourceResolved-GA,1,20,20,0.053003549575805664,29,True
Random_n20_33,Random,20,3442,3,40292925,SourceResolved-GA,1,20,20,0.03536391258239746,19,True
Random_n20_33,Random,20,3442,4,40292926,SourceResolved-GA,1,20,20,0.07913827896118164,44,True
Random_n20_33,Random,20,3442,5,40292927,SourceResolved-GA,1,20,20,0.0056111812591552734,2,True
Random_n20_33,Random,20,3442,6,40292928,SourceResolved-GA,1,20,20,0.0019588470458984375,0,True
Random_n20_33,Random,20,3442,7,40292929,SourceResolved-GA,1,20,20,0.014276504516601562,7,True
Random_n20_33,Random,20,3442,8,40292930,SourceResolved-GA,0,16,16,0.35158514976501465,200,True
Random_n20_33,Random,20,3442,9,40292931,SourceResolved-GA,0,20,20,0.3515357971191406,200,True
Random_n20_33,Random,20,3442,0,40292922,MS-SourceResolved-GA,1,20,20,0.13638567924499512,35,True
Random_n20_33,Random,20,3442,1,40292923,MS-SourceResolved-GA,1,20,20,0.129669189453125,31,True
Random_n20_33,Random,20,3442,2,40292924,MS-SourceResolved-GA,1,20,20,0.1005392074584961,15,True
Random_n20_33,Random,20,3442,3,40292925,MS-SourceResolved-GA,1,20,20,0.018913745880126953,26,True
Random_n20_33,Random,20,3442,4,40292926,MS-SourceResolved-GA,1,20,20,0.09754729270935059,13,True
Random_n20_33,Random,20,3442,5,40292927,MS-SourceResolved-GA,1,20,20,0.1262800693511963,29,True
Random_n20_33,Random,20,3442,6,40292928,MS-SourceResolved-GA,1,20,20,0.10645413398742676,18,True
Random_n20_33,Random,20,3442,7,40292929,MS-SourceResolved-GA,1,20,20,0.07455801963806152,0,True
Random_n20_33,Random,20,3442,8,40292930,MS-SourceResolved-GA,1,20,20,0.03614163398742676,50,True
Random_n20_33,Random,20,3442,9,40292931,MS-SourceResolved-GA,1,20,20,0.016115427017211914,22,True
Random_n20_34,Random,20,3542,0,40293922,SourceResolved-GA,1,20,20,0.03185629844665527,17,True
Random_n20_34,Random,20,3542,1,40293923,SourceResolved-GA,1,20,20,0.0019779205322265625,0,True
Random_n20_34,Random,20,3542,2,40293924,SourceResolved-GA,1,20,20,0.0019443035125732422,0,True
Random_n20_34,Random,20,3542,3,40293925,SourceResolved-GA,0,19,19,0.3474538326263428,200,True
Random_n20_34,Random,20,3542,4,40293926,SourceResolved-GA,1,20,20,0.0019559860229492188,0,True
Random_n20_34,Random,20,3542,5,40293927,SourceResolved-GA,1,20,20,0.03535270690917969,19,True
Random_n20_34,Random,20,3542,6,40293928,SourceResolved-GA,1,20,20,0.029828548431396484,16,True
Random_n20_34,Random,20,3542,7,40293929,SourceResolved-GA,1,20,20,0.0019516944885253906,0,True
Random_n20_34,Random,20,3542,8,40293930,SourceResolved-GA,1,20,20,0.001928567886352539,0,True
Random_n20_34,Random,20,3542,9,40293931,SourceResolved-GA,1,20,20,0.0019176006317138672,0,True
Random_n20_34,Random,20,3542,0,40293922,MS-SourceResolved-GA,1,20,20,0.14144563674926758,38,True
Random_n20_34,Random,20,3542,1,40293923,MS-SourceResolved-GA,1,20,20,0.0747992992401123,0,True
